1.020000000000000018e+00,-1.839999999999999969e-01
1.024000000000000021e+00,-1.839999999999999969e-01
1.028000000000000025e+00,-1.839999999999999969e-01
1.032000000000000028e+00,-1.839999999999999969e-01
1.032000000000000028e+00,-1.839999999999999969e-01
1.036000000000000032e+00,-1.839999999999999969e-01
1.036000000000000032e+00,-1.839999999999999969e-01
1.040000000000000036e+00,-1.920000000000000040e-01
1.040000000000000036e+00,-1.920000000000000040e-01
1.040000000000000036e+00,-1.920000000000000040e-01
1.040000000000000036e+00,-1.920000000000000040e-01
1.044000000000000039e+00,-1.920000000000000040e-01
1.048000000000000043e+00,-1.920000000000000040e-01
1.052000000000000046e+00,-1.920000000000000040e-01
1.052000000000000046e+00,-1.920000000000000040e-01
1.056000000000000050e+00,-2.000000000000000111e-01
1.056000000000000050e+00,-2.000000000000000111e-01
1.056000000000000050e+00,-2.000000000000000111e-01
1.056000000000000050e+00,-2.000000000000000111e-01
1.060000000000000053e+00,-2.000000000000000111e-01
1.064000000000000057e+00,-2.000000000000000111e-01
1.064000000000000057e+00,-2.079999999999999905e-01
1.064000000000000057e+00,-2.079999999999999905e-01
1.068000000000000060e+00,-2.079999999999999905e-01
1.068000000000000060e+00,-2.079999999999999905e-01
1.072000000000000064e+00,-2.079999999999999905e-01
1.072000000000000064e+00,-2.079999999999999905e-01
1.072000000000000064e+00,-2.079999999999999905e-01
1.072000000000000064e+00,-2.079999999999999905e-01
1.072000000000000064e+00,-2.000000000000000111e-01
1.072000000000000064e+00,-2.000000000000000111e-01
1.072000000000000064e+00,-2.000000000000000111e-01
1.072000000000000064e+00,-2.000000000000000111e-01
1.068000000000000060e+00,-2.000000000000000111e-01
1.068000000000000060e+00,-2.000000000000000111e-01
1.064000000000000057e+00,-1.920000000000000040e-01
1.064000000000000057e+00,-1.920000000000000040e-01
1.064000000000000057e+00,-1.920000000000000040e-01
1.060000000000000053e+00,-1.920000000000000040e-01
1.056000000000000050e+00,-1.920000000000000040e-01
1.056000000000000050e+00,-1.920000000000000040e-01
1.052000000000000046e+00,-1.839999999999999969e-01
1.052000000000000046e+00,-1.839999999999999969e-01
1.048000000000000043e+00,-1.839999999999999969e-01
1.048000000000000043e+00,-1.839999999999999969e-01
1.044000000000000039e+00,-1.839999999999999969e-01
1.044000000000000039e+00,-1.839999999999999969e-01
1.040000000000000036e+00,-1.839999999999999969e-01
1.036000000000000032e+00,-1.839999999999999969e-01
1.032000000000000028e+00,-1.759999999999999898e-01
1.032000000000000028e+00,-1.759999999999999898e-01
1.028000000000000025e+00,-1.759999999999999898e-01
1.028000000000000025e+00,-1.759999999999999898e-01
1.028000000000000025e+00,-1.759999999999999898e-01
1.028000000000000025e+00,-1.759999999999999898e-01
1.024000000000000021e+00,-1.759999999999999898e-01
1.024000000000000021e+00,-1.680000000000000104e-01
1.020000000000000018e+00,-1.680000000000000104e-01
1.020000000000000018e+00,-1.680000000000000104e-01
1.016000000000000014e+00,-1.680000000000000104e-01
1.016000000000000014e+00,-1.680000000000000104e-01
1.012000000000000011e+00,-1.680000000000000104e-01
1.012000000000000011e+00,-1.680000000000000104e-01
1.012000000000000011e+00,-1.680000000000000104e-01
1.012000000000000011e+00,-1.680000000000000104e-01
1.008000000000000007e+00,-1.600000000000000033e-01
1.004000000000000004e+00,-1.600000000000000033e-01
1.000000000000000000e+00,-1.600000000000000033e-01
1.000000000000000000e+00,-1.600000000000000033e-01
9.960001000000000548e-01,-1.600000000000000033e-01
9.960001000000000548e-01,-1.600000000000000033e-01
9.919999999999999929e-01,-1.519999999999999962e-01
9.919999999999999929e-01,-1.519999999999999962e-01
9.879999999999999893e-01,-1.519999999999999962e-01
9.839999999999999858e-01,-1.519999999999999962e-01
9.799999999999999822e-01,-1.519999999999999962e-01
9.799999999999999822e-01,-1.519999999999999962e-01
9.760001000000000371e-01,-1.519999999999999962e-01
9.760001000000000371e-01,-1.519999999999999962e-01
9.720001000000000335e-01,-1.439999999999999891e-01
9.720001000000000335e-01,-1.439999999999999891e-01
9.720001000000000335e-01,-1.439999999999999891e-01
9.720001000000000335e-01,-1.439999999999999891e-01
9.680001000000000300e-01,-1.439999999999999891e-01
9.639999999999999680e-01,-1.439999999999999891e-01
9.599999999999999645e-01,-1.360000000000000098e-01
9.599999999999999645e-01,-1.360000000000000098e-01
9.559999999999999609e-01,-1.360000000000000098e-01
9.559999999999999609e-01,-1.360000000000000098e-01
9.519999999999999574e-01,-1.360000000000000098e-01
9.519999999999999574e-01,-1.360000000000000098e-01
9.480001000000000122e-01,-1.360000000000000098e-01
9.480001000000000122e-01,-1.360000000000000098e-01
9.440001000000000086e-01,-1.280000000000000027e-01
9.440001000000000086e-01,-1.280000000000000027e-01
9.400001000000000051e-01,-1.280000000000000027e-01
9.400001000000000051e-01,-1.280000000000000027e-01
9.360000000000000542e-01,-1.280000000000000027e-01
9.360000000000000542e-01,-1.280000000000000027e-01
9.320000000000000506e-01,-1.280000000000000027e-01
9.320000000000000506e-01,-1.280000000000000027e-01
9.280000000000000471e-01,-1.199999999999999956e-01
9.240000000000000435e-01,-1.199999999999999956e-01
9.200000000000000400e-01,-1.199999999999999956e-01
9.200000000000000400e-01,-1.199999999999999956e-01
9.160000999999999838e-01,-1.199999999999999956e-01
9.160000999999999838e-01,-1.199999999999999956e-01
9.120000999999999802e-01,-1.120000000000000023e-01
9.120000999999999802e-01,-1.120000000000000023e-01
9.080000999999999767e-01,-1.120000000000000023e-01
9.080000999999999767e-01,-1.120000000000000023e-01
9.040000000000000258e-01,-1.120000000000000023e-01
9.000000000000000222e-01,-1.120000000000000023e-01
8.960000000000000187e-01,-1.120000000000000023e-01
8.960000000000000187e-01,-1.120000000000000023e-01
8.920000000000000151e-01,-1.039999999999999952e-01
8.920000000000000151e-01,-1.039999999999999952e-01
8.880000999999999589e-01,-1.039999999999999952e-01
8.880000999999999589e-01,-1.039999999999999952e-01
8.840000999999999554e-01,-1.039999999999999952e-01
8.800000999999999518e-01,-1.039999999999999952e-01
8.760000000000000009e-01,-9.600000999999999673e-02
8.760000000000000009e-01,-9.600000999999999673e-02
8.719999999999999973e-01,-9.600000999999999673e-02
8.719999999999999973e-01,-9.600000999999999673e-02
8.679999999999999938e-01,-9.600000999999999673e-02
8.679999999999999938e-01,-9.600000999999999673e-02
8.639999999999999902e-01,-9.600000999999999673e-02
8.639999999999999902e-01,-9.600000999999999673e-02
8.599999999999999867e-01,-9.600000999999999673e-02
8.560001000000000415e-01,-8.800001000000000351e-02
8.520001000000000380e-01,-8.800001000000000351e-02
8.520001000000000380e-01,-8.800001000000000351e-02
8.479999999999999760e-01,-8.800001000000000351e-02
8.479999999999999760e-01,-8.800001000000000351e-02
8.439999999999999725e-01,-8.800001000000000351e-02
8.439999999999999725e-01,-8.800001000000000351e-02
8.439999999999999725e-01,-8.800001000000000351e-02
8.359999999999999654e-01,-8.000000999999999640e-02
8.319999999999999618e-01,-8.000000999999999640e-02
8.319999999999999618e-01,-8.000000999999999640e-02
8.280001000000000166e-01,-8.000000999999999640e-02
8.280001000000000166e-01,-8.000000999999999640e-02
8.280001000000000166e-01,-8.000000999999999640e-02
8.280001000000000166e-01,-8.000000999999999640e-02
8.240001000000000131e-01,-8.000000999999999640e-02
8.240001000000000131e-01,-8.000000999999999640e-02
8.200001000000000095e-01,-7.199999999999999456e-02
8.159999999999999476e-01,-7.199999999999999456e-02
8.120000000000000551e-01,-7.199999999999999456e-02
8.120000000000000551e-01,-7.199999999999999456e-02
8.080000000000000515e-01,-7.199999999999999456e-02
8.080000000000000515e-01,-7.199999999999999456e-02
8.040000000000000480e-01,-6.400000000000000133e-02
8.040000000000000480e-01,-6.400000000000000133e-02
8.000000000000000444e-01,-6.400000000000000133e-02
7.960000999999999882e-01,-6.400000000000000133e-02
7.960000999999999882e-01,-6.400000000000000133e-02
7.960000999999999882e-01,-6.400000000000000133e-02
7.920000999999999847e-01,-5.600000000000000117e-02
7.920000999999999847e-01,-5.600000000000000117e-02
7.880000000000000338e-01,-5.600000000000000117e-02
7.880000000000000338e-01,-5.600000000000000117e-02
7.840000000000000302e-01,-5.600000000000000117e-02
