68, 21396, 23227
73, 20616, 24122
78, 18996, 24150
83, 16099, 23850
88, 13387, 23516
93, 9129, 23736
98, 5574, 23131
103,3066, 23209
108,1001, 22928
113,275, 22746
118,831, 22518
123,2482, 22748
128,4984, 22867
133,8391, 22804
138,12192, 22505
143,15277, 22726
148,18255, 23378
153,20032, 22849
158,21003, 22950
163,20385, NaN	
168,18454, NaN	

