3.999920852631578327e+01,4.999886119354838598e+01,5.999853454545454667e+01,7.000277391111109182e+01,8.000109969354835471e+01,9.000009782499998323e+01,1.000020726199999928e+02
8.950877192982452922e-05,1.513870967741935908e-04,2.271363636363636575e-04,3.055999999999999472e-04,3.847741935483868438e-04,4.745875000000001178e-04,5.737600000000003071e-04
