3.999987820370370883e+01,5.000302257812502660e+01,5.999768973214283818e+01,6.999575269000003175e+01,7.999651646666667659e+01,9.000095881690138810e+01,1.000013861595743947e+02
1.000555555555556370e-04,1.304218749999999768e-04,1.635178571428570846e-04,2.039500000000000243e-04,2.451111111111110939e-04,2.956197183098590794e-04,3.463404255319150376e-04
