Untitled,Untitled 1
0.324216,0.002626
0.324868,0.003278
0.325845,0.002626
0.326823,0.003278
0.327474,0.002626
0.328126,0.002626
0.327474,0.002952
0.328452,0.002952
0.330733,0.002626
0.332688,0.003278
0.33562,0.002626
0.338878,0.0023
0.339856,0.003278
0.341485,0.003278
0.343114,0.00393
0.343766,0.003278
0.344091,0.003278
0.345395,0.003604
0.34735,0.004581
0.34735,0.004581
0.348001,0.005233
0.348653,0.004581
0.349305,0.004907
0.348327,0.004255
0.351585,0.004907
0.354518,0.004907
0.35745,0.005885
0.358754,0.005885
0.359405,0.005885
0.36136,0.006536
0.363641,0.00621
0.363641,0.007188
0.36527,0.007188
0.365596,0.008165
0.365922,0.007514
0.367877,0.007839
0.370809,0.007839
0.372764,0.008165
0.374719,0.008817
0.377326,0.009143
0.377977,0.008491
0.378303,0.009143
0.382213,0.009143
0.382539,0.008817
0.382865,0.008817
0.382865,0.008817
0.384168,0.008817
0.385797,0.01012
0.386775,0.008491
0.389055,0.008491
0.391336,0.009794
0.39264,0.009143
0.393943,0.008817
0.393943,0.009469
0.396224,0.008817
0.396875,0.008817
0.39883,0.008817
0.400459,0.008817
0.401111,0.009143
0.400785,0.008491
0.401111,0.008817
0.401111,0.008491
0.401437,0.008817
0.403718,0.008491
0.40665,0.008817
0.409257,0.009143
0.409582,0.008817
0.41056,0.008165
0.413492,0.007839
0.414796,0.008165
0.416099,0.007188
0.417076,0.007514
0.417728,0.007839
0.419031,0.006862
0.419683,0.006862
0.420335,0.006862
0.420009,0.007188
0.420661,0.006862
0.420986,0.006862
0.420661,0.006536
0.423267,0.00621
0.42457,0.006536
0.426525,0.006536
0.429458,0.005885
0.432064,0.00621
0.432064,0.005885
0.433694,0.005233
0.434345,0.005233
0.435974,0.004907
0.436626,0.004255
0.437603,0.004907
0.438255,0.004907
0.438907,0.004907
0.439558,0.004581
0.439884,0.004255
0.441188,0.00393
0.442817,0.004255
0.445423,0.004255
0.446727,0.004255
0.449333,0.004907
0.45194,0.002952
0.453243,0.003604
0.455198,0.003278
0.45585,0.003604
0.457153,0.004255
0.45813,0.003604
0.458782,0.004255
0.461389,0.00393
0.463018,0.004255
0.462692,0.004907
0.463669,0.004255
0.463669,0.005233
0.464647,0.004907
0.466602,0.004581
0.466928,0.004581
0.470838,0.004907
0.473118,0.005559
0.474422,0.005233
0.476377,0.005885
0.478332,0.006536
0.479635,0.006862
0.48159,0.006536
0.483871,0.008165
0.484848,0.008165
0.486151,0.008491
0.486803,0.007514
0.487781,0.007839
0.487781,0.007839
0.488432,0.009143
0.487781,0.007839
0.487781,0.008817
0.489084,0.009469
0.491365,0.009143
0.493971,0.009143
0.495275,0.01012
0.49723,0.009794
0.498533,0.01012
0.500488,0.01012
0.501465,0.009794
0.502769,0.010446
0.504724,0.011098
0.504724,0.011098
0.506027,0.01012
0.506353,0.010772
0.505701,0.01012
0.506678,0.01012
0.506678,0.009794
0.508959,0.009469
0.511892,0.010446
0.512543,0.01012
0.51515,0.009143
0.516453,0.01012
0.51906,0.010446
0.520363,0.011098
0.521015,0.011098
0.522318,0.010772
0.525251,0.011424
0.523947,0.011424
0.524273,0.012075
0.523947,0.011424
0.525251,0.011098
0.525251,0.011424
0.527531,0.011749
0.52916,0.010772
0.529812,0.011749
0.532419,0.010772
0.532745,0.011424
0.534048,0.010772
0.535351,0.010772
0.53698,0.010446
0.538284,0.010446
0.539261,0.010446
0.541216,0.01012
0.54089,0.010446
0.54089,0.010446
0.541868,0.01012
0.542845,0.01012
0.544474,0.010446
0.546755,0.01012
0.549362,0.009143
0.550665,0.009469
0.552294,0.009143
0.553597,0.008817
0.554901,0.009143
0.556204,0.008817
0.557833,0.008817
0.557833,0.008491
0.559462,0.008165
0.56044,0.007514
0.561417,0.008165
0.561743,0.007514
0.562069,0.007514
0.562395,0.007188
0.563046,0.007514
0.564675,0.007514
0.56663,0.007514
0.567282,0.007188
0.569237,0.006536
0.570866,0.006862
0.571844,0.006862
0.572821,0.006862
0.573473,0.006862
0.57445,0.00621
0.575102,0.00621
0.576079,0.006536
0.577383,0.005559
0.577383,0.005559
0.577383,0.005559
0.577383,0.004907
0.580315,0.005233
0.581293,0.005233
0.58227,0.005233
0.583899,0.005559
0.585528,0.005233
0.58618,0.005233
0.587157,0.005885
0.588787,0.005559
0.589438,0.005885
0.59009,0.005885
0.591719,0.005885
0.592045,0.00621
0.592371,0.007188
0.593022,0.006862
0.593674,0.006862
0.594651,0.00621
0.596606,0.006862
0.59791,0.007514
0.599865,0.007514
0.600516,0.007839
0.600842,0.007188
0.602471,0.007514
0.603123,0.007839
0.6041,0.007839
0.605078,0.008491
0.606055,0.007839
0.606707,0.008165
0.60801,0.009143
0.608662,0.008165
0.608662,0.009794
0.609314,0.009143
0.611268,0.008817
0.612572,0.008817
0.614201,0.009469
0.61583,0.009794
0.617459,0.010772
0.618437,0.011098
0.619414,0.011749
0.620717,0.012075
0.621369,0.012075
0.622672,0.012401
0.623324,0.012401
0.622672,0.012075
0.622998,0.012727
0.624301,0.012401
0.628211,0.012727
0.629189,0.012727
0.631795,0.013704
0.633425,0.013704
0.634402,0.01403
0.636357,0.014356
0.63766,0.015008
0.638638,0.014682
0.638964,0.015008
0.640919,0.014682
0.640919,0.015333
0.641244,0.014356
0.641244,0.015333
0.644177,0.016311
0.64548,0.015659
0.647761,0.015659
0.648738,0.015333
0.650042,0.015659
0.651997,0.015333
0.652974,0.015333
0.654277,0.015985
0.654929,0.015659
0.655907,0.015985
0.655907,0.015985
0.656884,0.016311
0.656884,0.015008
0.656884,0.015008
0.656884,0.014682
0.65721,0.015008
0.656884,0.015333
0.658513,0.015333
0.661771,0.015008
0.660794,0.015008
0.660468,0.014682
0.662749,0.014682
0.663726,0.015333
0.664704,0.015333
0.666007,0.014682
0.666659,0.014682
0.666985,0.015008
0.667962,0.01403
0.66894,0.014682
0.669591,0.014682
0.669917,0.014356
0.670569,0.014356
0.671546,0.015008
0.67285,0.013704
0.674153,0.014356
0.674804,0.014356
0.674804,0.014356
0.676759,0.013379
0.677737,0.01403
0.679366,0.013704
0.680018,0.013704
0.680995,0.013379
0.681973,0.013704
0.68295,0.013379
0.683276,0.012401
0.685231,0.012727
0.685557,0.012727
0.686534,0.012727
0.687512,0.012401
0.687186,0.012727
0.688489,0.012727
0.689141,0.012727
0.689467,0.012727
0.690444,0.012401
0.689467,0.012075
0.69077,0.012727
0.693377,0.012727
0.695006,0.012075
0.696309,0.011749
0.697612,0.012075
0.697612,0.011749
0.69859,0.011749
0.700219,0.011098
0.700871,0.013053
0.701522,0.012075
0.700871,0.011098
0.701522,0.011424
0.701196,0.010446
0.700545,0.011098
0.701522,0.012075
0.703151,0.011424
0.704455,0.011424
0.705432,0.011098
0.707387,0.011749
0.70869,0.011749
0.709016,0.010772
0.709994,0.011098
0.710971,0.010446
0.7126,0.009794
0.713904,0.010446
0.714229,0.010772
0.714881,0.011424
0.715533,0.011424
0.717162,0.011098
0.717162,0.011098
0.717813,0.010446
0.717488,0.010772
0.719117,0.011098
0.72042,0.010446
0.721398,0.011098
0.722375,0.011749
0.724004,0.011424
0.724982,0.011424
0.726285,0.012727
0.726611,0.012075
0.727914,0.012075
0.729217,0.011749
0.729543,0.012075
0.730846,0.011749
0.731498,0.013379
0.731172,0.013053
0.731498,0.012401
0.731824,0.012727
0.733453,0.012401
0.735408,0.012727
0.735734,0.013379
0.737689,0.013379
0.739318,0.013379
0.739644,0.013704
0.741925,0.014356
0.741925,0.013379
0.743228,0.013704
0.743879,0.014682
0.745834,0.015333
0.746486,0.014682
0.747464,0.014356
0.746812,0.015008
0.747789,0.01403
0.748115,0.015333
0.748441,0.015659
0.747464,0.015008
0.750396,0.015333
0.751373,0.015333
0.754306,0.016311
0.754632,0.016311
0.756261,0.016963
0.75789,0.016311
0.758542,0.017288
0.758867,0.016963
0.759845,0.016963
0.7618,0.017288
0.7618,0.017614
0.762777,0.017614
0.763755,0.018918
0.764081,0.01794
0.764407,0.01794
0.765058,0.018266
0.764407,0.018266
0.764407,0.017614
0.766036,0.018918
0.767991,0.019243
0.769946,0.018918
0.771575,0.019569
0.7719,0.019243
0.773855,0.019895
0.775485,0.020547
0.776462,0.019569
0.777765,0.020221
0.779069,0.019895
0.780698,0.020873
0.781675,0.020873
0.782653,0.020873
0.782327,0.020547
0.783304,0.020547
0.783956,0.021524
0.783304,0.02185
0.786888,0.020873
0.78754,0.021524
0.790473,0.02185
0.792102,0.021524
0.792753,0.021198
0.793405,0.020873
0.794708,0.022502
0.796337,0.022176
0.796337,0.02185
0.796337,0.02185
0.797315,0.021524
0.797641,0.02185
0.797641,0.021524
0.797315,0.021524
0.797967,0.022176
0.798944,0.022176
0.79927,0.022827
0.799921,0.022502
0.801225,0.022176
0.802202,0.022827
0.802528,0.022502
0.803831,0.022827
0.805135,0.022502
0.806112,0.022176
0.806112,0.022176
0.806438,0.022827
0.806764,0.022827
0.807741,0.022502
0.807741,0.022502
0.808067,0.022827
0.806438,0.022176
0.808719,0.02185
0.808719,0.022502
0.810348,0.022502
0.812955,0.02185
0.813932,0.021198
0.816213,0.020873
0.816213,0.021524
0.818168,0.020547
0.818494,0.021524
0.819471,0.021198
0.820449,0.020873
0.819471,0.020873
0.8211,0.020873
0.821752,0.02185
0.821752,0.022502
0.822078,0.02185
0.821426,0.020873
0.822729,0.020873
0.82501,0.021198
0.826965,0.020547
0.826639,0.021198
0.830223,0.020873
0.830223,0.021198
0.832504,0.020873
0.833482,0.020873
0.833807,0.020547
0.834459,0.020547
0.836088,0.020873
0.836088,0.020547
0.837391,0.020221
0.837066,0.019895
0.837066,0.020221
0.838369,0.020547
0.837391,0.020547
0.838369,0.020221
0.84065,0.020547
0.840976,0.019895
0.842605,0.019895
0.843256,0.020547
0.843256,0.019243
0.845211,0.019895
0.845211,0.020547
0.845537,0.020873
0.846189,0.020547
0.847492,0.021198
0.847818,0.019895
0.84847,0.019895
0.849447,0.019895
0.850099,0.019895
0.85075,0.019895
0.851728,0.020547
0.853031,0.020221
0.852379,0.020547
0.854009,0.021524
0.854009,0.020873
0.855312,0.020873
0.854986,0.020873
0.856289,0.020547
0.856615,0.020547
0.856941,0.020873
0.857267,0.020547
0.857918,0.020873
0.859548,0.021198
0.861828,0.021198
0.86248,0.021524
0.864109,0.020873
0.865412,0.021524
0.865738,0.021198
0.866064,0.02185
0.867042,0.022176
0.868997,0.022176
0.869322,0.021524
0.869322,0.022502
0.871603,0.022827
0.872906,0.022176
0.873232,0.022502
0.873232,0.023153
0.873232,0.023153
0.873558,0.023153
0.873232,0.023479
0.877142,0.023153
0.87812,0.024782
0.8804,0.024457
0.882355,0.024457
0.883007,0.025434
0.884962,0.02576
0.885939,0.02576
0.887569,0.026412
0.888546,0.026086
0.889849,0.026737
0.890175,0.027063
0.891478,0.026737
0.892782,0.027389
0.894085,0.027389
0.895388,0.027063
0.895388,0.027715
0.895388,0.028692
0.895388,0.028041
0.897018,0.028366
0.898972,0.028041
0.900927,0.028692
0.903208,0.029344
0.904837,0.029344
0.906141,0.029344
0.90777,0.029996
0.909399,0.030321
0.911028,0.030321
0.911354,0.030647
0.912983,0.031299
0.914612,0.031299
0.913635,0.031625
0.914612,0.031625
0.91396,0.031299
0.914612,0.031951
0.91787,0.032276
0.920151,0.031625
0.922432,0.032602
0.924061,0.032928
0.926016,0.032928
0.928948,0.032602
0.930252,0.03358
0.932858,0.03358
0.934487,0.03358
0.935791,0.033906
0.93742,0.033906
0.938397,0.034557
0.939701,0.034883
0.941656,0.033906
0.943936,0.034231
0.946543,0.034557
0.94915,0.035535
0.951756,0.035209
0.95306,0.034883
0.95534,0.035209
0.956969,0.035209
0.957947,0.035209
0.957621,0.035535
0.957947,0.034883
0.958924,0.034557
0.962183,0.034557
0.964789,0.034557
0.96707,0.034883
0.970002,0.035209
0.97098,0.034557
0.972935,0.034557
0.974564,0.034883
0.975216,0.035209
0.976845,0.034883
0.977496,0.035535
0.9788,0.035209
0.9788,0.034557
0.978474,0.034883
0.979777,0.035535
0.981081,0.034557
0.983687,0.035209
0.986294,0.03586
0.987923,0.035535
0.990204,0.036186
0.992484,0.036186
0.99672,0.036512
0.998023,0.037164
0.998675,0.036838
1.000304,0.037164
0.999978,0.038467
0.999653,0.037164
1.000956,0.037164
1.002259,0.036838
1.003888,0.03749
1.007147,0.03749
1.009427,0.038141
1.011708,0.038141
1.015292,0.039119
1.015618,0.040422
1.017899,0.039119
1.020831,0.040096
1.020831,0.040422
1.020831,0.0414
1.021483,0.040096
1.022786,0.040748
1.026696,0.0414
1.028977,0.042051
1.029954,0.042703
1.030932,0.042377
1.03028,0.043354
1.030606,0.04368
1.030606,0.043029
1.031258,0.042377
1.031258,0.042703
1.030932,0.04368
1.031258,0.043029
1.030606,0.042051
1.030932,0.044332
1.030932,0.044332
1.031258,0.044006
1.030932,0.04368
1.031909,0.04368
1.03028,0.044006
1.031258,0.044332
1.030932,0.044006
1.030932,0.044658
1.030932,0.044006
1.03028,0.044332
1.031258,0.044332
1.032887,0.044332
1.030606,0.044006
