3.999920852631578327e+01,4.999886119354838598e+01,5.999853454545454667e+01,7.000277391111109182e+01,8.000109969354835471e+01,9.000009782499998323e+01,1.000020726199999928e+02
1.144856296315789450e+03,1.144641265483870711e+03,1.144430441590908913e+03,1.144186679555555429e+03,1.144236819677419362e+03,1.144187945625000339e+03,1.031805529740000111e+03
