1.050000000000000000e+02,1.550000000000000000e+02,2.050000000000000000e+02,2.550000000000000000e+02,3.050000000000000000e+02,3.550000000000000000e+02
6.265384615384614721e-04,5.909803921568626030e-04,5.687073170731708890e-04,5.355500000000000885e-04,4.809767441860465917e-04,4.127380952380951384e-04
