1.050000000000000000e+02,1.550000000000000000e+02,2.050000000000000000e+02,2.550000000000000000e+02,3.050000000000000000e+02,3.550000000000000000e+02
1.146866762564101919e+03,1.146627163333332874e+03,1.146437923658536420e+03,1.146334184999999479e+03,1.146153922093023084e+03,1.146057069523809787e+03
