Untitled,Untitled 1
0.044006,0.000671
0.043354,0.001323
0.044658,0.000671
0.044658,0.000671
0.045309,0.000997
0.046613,0.000345
0.046613,0.000671
0.047264,0.00002
0.046613,-0.000306
0.047916,0.00002
0.048894,0.000671
0.049219,0.00002
0.048568,0.000671
0.049871,0.000671
0.050523,0.00002
0.050848,0.000345
0.051826,0.001323
0.0515,0.000671
0.052152,0.000345
0.051826,0.000671
0.052478,0.000345
0.052803,0.000997
0.052478,0.000671
0.053129,0.000671
0.054433,0.000671
0.054758,0.000997
0.05541,0.00002
0.057365,0.000345
0.058017,0.001649
0.058342,0.000671
0.058342,0.000671
0.05932,0.000997
0.060297,0.001649
0.059646,0.000671
0.061275,0.001649
0.061601,0.001649
0.062578,0.001649
0.062904,0.001975
0.063556,0.001323
0.064859,0.001649
0.063881,0.0023
0.065185,0.001975
0.065185,0.001323
0.065185,0.000345
0.066488,0.000671
0.066488,0.001649
0.067791,0.001975
0.067466,0.001323
0.068443,0.000997
0.068443,0.000671
0.069095,0.000997
0.069095,0.001649
0.070724,0.000997
0.071375,0.001323
0.070398,0.000671
0.071701,0.000671
0.072027,0.000671
0.073005,0.00002
0.072353,0.000997
0.072679,0.000671
0.073656,0.000345
0.073656,0.00002
0.074308,0.000671
0.074634,0.00002
0.074634,0.00002
0.075611,0.001323
0.075285,0.000345
0.076263,0.001323
0.076589,0.00002
0.075937,-0.000306
0.07724,0.000671
0.078218,-0.000306
0.077892,-0.000306
0.077892,0.00002
0.077892,0.00002
0.077566,0.000345
0.079847,0.00002
0.080173,0.000345
0.079847,0.00002
0.080824,-0.000306
0.080499,0.000345
0.08115,-0.000306
0.081476,0.00002
0.081476,-0.000306
0.083105,0.001323
0.082128,0.000997
0.083105,0.000997
0.083757,0.000997
0.083431,0.001323
0.084083,0.0023
0.084734,0.001975
0.08506,0.0023
0.085712,0.002952
0.085712,0.002952
0.086363,0.003604
0.087015,0.004255
0.086689,0.00393
0.087667,0.004907
0.087993,0.004581
0.08897,0.005233
0.087993,0.00621
0.088644,0.007188
0.08897,0.005885
0.089296,0.006862
0.088644,0.006536
0.087993,0.006536
0.08897,0.006536
0.08897,0.00621
0.089948,0.007188
0.089948,0.008165
0.091577,0.007839
0.091251,0.008165
0.091577,0.01012
0.091251,0.009469
0.091902,0.010446
0.091577,0.01012
0.092554,0.010772
0.092554,0.010772
0.093206,0.010772
0.093857,0.012075
0.093532,0.012727
0.093857,0.013704
0.094835,0.01403
0.095487,0.014356
0.095487,0.014682
0.096138,0.014682
0.09679,0.015659
0.097116,0.017288
0.097442,0.01794
0.098419,0.019243
0.098745,0.021198
0.099071,0.022502
0.099396,0.023479
0.100374,0.024131
0.1007,0.025108
0.101026,0.026412
0.1007,0.028041
0.101677,0.02967
0.103306,0.030647
0.103306,0.031625
0.103958,0.033906
0.103632,0.035535
0.103958,0.036512
0.104284,0.037815
0.103632,0.037815
0.105913,0.0414
0.10689,0.044658
0.107868,0.049545
0.109171,0.052478
0.109823,0.057039
0.109497,0.059646
0.109823,0.062252
0.111778,0.066162
0.112429,0.069095
0.112429,0.07105
0.113407,0.073656
0.114059,0.075937
0.114384,0.078869
0.115688,0.080499
0.115362,0.082779
0.115688,0.083757
0.116339,0.086038
0.116991,0.087015
0.117643,0.08897
0.117969,0.090925
0.118294,0.092554
0.119598,0.09288
0.118946,0.094509
0.119598,0.095812
0.119923,0.097116
0.119923,0.098093
0.120901,0.098419
0.120575,0.099396
0.121227,0.100048
0.121227,0.100374
0.121878,0.101351
0.123182,0.102655
0.124159,0.105587
0.124811,0.108845
0.125137,0.108845
0.125137,0.109171
0.12644,0.1108
0.127417,0.111778
0.127417,0.113733
0.129047,0.115036
0.129047,0.115688
0.130676,0.116991
0.129698,0.117643
0.130024,0.117969
0.131002,0.11862
0.131653,0.119272
0.131979,0.119598
0.131979,0.119598
0.132631,0.119598
0.132957,0.120575
0.132957,0.120249
0.132957,0.121553
0.135237,0.122204
0.135237,0.121878
0.135563,0.12253
0.135889,0.123182
0.135563,0.122856
0.135889,0.123182
0.135563,0.12253
0.137518,0.123508
0.138496,0.124159
0.138496,0.124485
0.138821,0.125137
0.14045,0.125137
0.14045,0.12644
0.141102,0.12644
0.14045,0.126766
0.142405,0.127092
0.141754,0.128069
0.143383,0.127417
0.143057,0.127743
0.143383,0.127743
0.145012,0.128069
0.144686,0.128395
0.145664,0.128395
0.145664,0.129372
0.146641,0.129047
0.147619,0.129372
0.147619,0.129372
0.148596,0.129372
0.148596,0.129047
0.148922,0.130024
0.148922,0.130024
0.150225,0.129372
0.150225,0.129047
0.150551,0.129047
0.151203,0.130024
0.151203,0.129047
0.151203,0.129047
0.151529,0.129698
0.15218,0.128721
0.152832,0.129372
0.153809,0.128721
0.154135,0.128395
0.155438,0.127417
0.155764,0.127417
0.157393,0.127417
0.158045,0.127092
0.158697,0.126766
0.159348,0.125788
0.160652,0.125463
0.16,0.125137
0.161629,0.124811
0.161955,0.125137
0.161629,0.123182
0.163258,0.122856
0.16391,0.121227
0.163584,0.119923
0.164887,0.11862
0.165539,0.118294
0.165865,0.116665
0.166842,0.115036
0.166517,0.114384
0.167494,0.113081
0.168146,0.112429
0.168146,0.111126
0.168471,0.109497
0.169123,0.109497
0.169449,0.109171
0.169775,0.109171
0.170101,0.108194
0.169123,0.107216
0.170101,0.107542
0.170101,0.107868
0.17173,0.106565
0.172381,0.103958
0.173359,0.101677
0.174011,0.099071
0.174662,0.096464
0.17564,0.093206
0.176291,0.090925
0.176943,0.087993
0.17792,0.086038
0.17792,0.083431
0.178572,0.080824
0.178572,0.078544
0.180201,0.076915
0.181179,0.074308
0.181179,0.07333
0.181179,0.071701
0.182156,0.070072
0.18183,0.069746
0.182156,0.068769
0.183459,0.067791
0.183134,0.065836
0.183785,0.065185
0.183785,0.064207
0.184763,0.06323
0.184763,0.060297
0.185414,0.057691
0.186066,0.057365
0.187369,0.054433
0.187695,0.051826
0.187695,0.050523
0.188347,0.049219
0.188999,0.046939
0.189976,0.045635
0.190628,0.042377
0.190628,0.042377
0.190628,0.042703
0.190302,0.0414
0.190302,0.0414
0.191279,0.040096
0.192583,0.039119
0.194538,0.034557
0.195841,0.032276
0.19747,0.028692
0.198447,0.026086
0.199099,0.024457
0.200728,0.023153
0.199751,0.020873
0.201054,0.019569
0.203009,0.018266
0.202357,0.016637
0.203661,0.015985
0.204312,0.015008
0.204964,0.01403
0.20529,0.013704
0.206267,0.013704
0.206267,0.012401
0.206593,0.012075
0.207245,0.011749
0.208222,0.011424
0.208874,0.012075
0.2092,0.011424
0.209526,0.010446
0.210177,0.011098
0.210829,0.011098
0.21148,0.011098
0.212132,0.011749
0.212458,0.012075
0.211806,0.012401
0.21311,0.013379
0.21311,0.013053
0.212458,0.013053
0.213435,0.012727
0.214413,0.013053
0.216368,0.014356
0.216368,0.015659
0.217997,0.016963
0.218974,0.019243
0.219952,0.021198
0.220278,0.023153
0.220604,0.025108
0.221255,0.026086
0.222884,0.029344
0.22321,0.031299
0.224188,0.035209
0.225165,0.037164
0.225165,0.040422
0.225491,0.043354
0.226143,0.045635
0.226468,0.049219
0.226468,0.052478
0.227772,0.054107
0.227772,0.056387
0.228098,0.059972
0.228098,0.06323
0.229401,0.066162
0.229075,0.069746
0.230378,0.073005
0.230378,0.077566
0.230378,0.082454
0.23103,0.084734
0.230704,0.085386
0.23103,0.085386
0.233637,0.09679
0.233637,0.108194
0.234288,0.112429
0.234614,0.116339
0.236243,0.121227
0.235917,0.125137
0.236243,0.130676
0.237547,0.135563
0.237547,0.139473
0.237221,0.143709
0.239176,0.147293
0.23885,0.153158
0.239176,0.157393
0.240153,0.161955
0.239501,0.164887
0.240153,0.16782
0.241131,0.172381
0.240805,0.174662
0.241456,0.178572
0.242108,0.180853
0.242108,0.183134
0.24276,0.185089
0.242434,0.187695
0.243086,0.188999
0.244063,0.190628
0.243737,0.192908
0.243737,0.195841
0.244715,0.200402
0.245041,0.203009
0.245692,0.206267
0.245692,0.207571
0.246018,0.210177
0.24667,0.212132
0.246344,0.212784
0.245692,0.214739
0.246995,0.216042
0.246995,0.216368
0.247321,0.217345
0.247647,0.218649
0.247647,0.2193
0.247647,0.219952
0.248299,0.219952
0.248299,0.220929
0.248299,0.222884
0.24895,0.224513
0.249276,0.22712
0.249276,0.228098
0.249928,0.230378
0.250905,0.232333
0.251231,0.234614
0.251231,0.236243
0.251557,0.237221
0.251883,0.240153
0.252209,0.239827
0.253186,0.241456
0.253512,0.243086
0.253838,0.244063
0.253838,0.246018
0.253838,0.247647
0.254815,0.24895
0.255467,0.249602
0.256444,0.251883
0.254815,0.252209
0.257096,0.253186
0.25677,0.254815
0.258399,0.255793
0.258074,0.257096
0.258074,0.258399
0.258399,0.258725
0.258725,0.259703
0.259377,0.259703
0.259051,0.261006
0.26068,0.262635
0.260354,0.262635
0.261658,0.263613
0.262309,0.26459
0.261983,0.265568
0.262961,0.266219
0.263287,0.266871
0.263287,0.267522
0.264916,0.267522
0.264264,0.267848
0.26459,0.268826
0.265893,0.268826
0.266871,0.269477
0.266871,0.269152
0.266871,0.269803
0.268174,0.270455
0.267522,0.271107
0.267197,0.271107
0.268826,0.270455
0.2685,0.270781
0.268826,0.271107
0.268826,0.271107
0.2685,0.272084
0.269152,0.27241
0.269477,0.272084
0.270781,0.273062
0.271758,0.27241
0.272084,0.272084
0.272084,0.27241
0.273387,0.271432
0.274365,0.269803
0.274365,0.270781
0.275342,0.269803
0.274691,0.268826
0.27632,0.267848
0.276646,0.266871
0.277623,0.265568
0.278926,0.265568
0.277949,0.26459
0.279904,0.263287
0.279578,0.262961
0.279252,0.261658
0.279904,0.262635
0.278926,0.261983
0.279578,0.262309
0.28023,0.262309
0.279904,0.261332
0.279904,0.261983
0.280881,0.261332
0.281207,0.261332
0.281533,0.261006
0.281533,0.258399
0.281533,0.259051
0.28251,0.258074
0.282185,0.257422
0.28251,0.257096
0.282836,0.256444
0.28251,0.255793
0.283814,0.254489
0.283488,0.252534
0.284465,0.250905
0.284465,0.249602
0.286095,0.248625
0.284465,0.245692
0.286746,0.243086
0.286746,0.240805
0.287398,0.238198
0.287724,0.236895
0.289027,0.234614
0.289353,0.232007
0.289353,0.229075
0.289353,0.226143
0.290004,0.22321
0.290004,0.220604
0.290656,0.217997
0.292285,0.214413
0.291959,0.21311
0.292285,0.21148
0.292285,0.208548
0.292937,0.206593
0.292937,0.204312
0.293589,0.202032
0.294566,0.200402
0.293914,0.197796
0.293589,0.194212
0.294892,0.192583
0.294892,0.191605
0.29424,0.190302
0.29424,0.189976
0.294566,0.188999
0.296195,0.187369
0.296847,0.182808
0.297498,0.177595
0.29815,0.171404
0.298476,0.166517
0.298802,0.162281
0.299779,0.157068
0.299779,0.153809
0.299453,0.150877
0.299779,0.146967
0.300431,0.146315
0.300105,0.145338
0.301408,0.143383
0.30206,0.141428
0.301408,0.13817
0.301083,0.136541
0.30206,0.13426
0.30206,0.132631
0.303037,0.129698
0.303037,0.125137
0.303363,0.122856
0.304667,0.120575
0.304992,0.117643
0.304667,0.115362
0.304992,0.113407
0.306296,0.1108
0.305318,0.108194
0.306947,0.106565
0.306622,0.103958
0.306622,0.102003
0.306622,0.100048
0.307599,0.099071
0.307925,0.097767
0.307599,0.095487
0.308577,0.09288
0.307925,0.091251
0.306947,0.091902
0.307273,0.094835
0.307925,0.093532
0.308902,0.090599
0.308577,0.087341
0.30988,0.083431
0.30988,0.080499
0.310206,0.07724
0.309554,0.075937
0.30988,0.076589
0.310531,0.077566
0.30988,0.077892
0.310206,0.077892
0.310857,0.076263
0.312486,0.07333
0.311835,0.068769
0.313138,0.063556
0.314441,0.059646
0.315093,0.056713
0.31607,0.053129
0.314441,0.050848
0.315745,0.048894
0.31607,0.046613
0.317374,0.044332
0.318025,0.041725
0.317374,0.03977
0.318351,0.037815
0.318351,0.034557
0.319655,0.032928
0.31998,0.031625
0.320306,0.030647
0.320632,0.029018
0.320632,0.027715
0.32161,0.027389
0.322261,0.02576
0.321935,0.023805
0.322261,0.022176
0.322587,0.02185
0.323239,0.020547
0.323239,0.019895
0.324216,0.019569
0.324542,0.019243
0.324868,0.018592
0.325194,0.016963
0.325194,0.016637
0.326497,0.015659
0.326497,0.015985
0.326823,0.014682
0.3278,0.01403
0.328126,0.01403
0.328778,0.014356
0.329104,0.013053
0.329429,0.014356
0.329429,0.014356
0.330081,0.014682
0.330081,0.01403
0.330081,0.014356
0.330407,0.014356
0.331058,0.014356
0.331384,0.01403
0.332036,0.015333
0.333339,0.015333
0.333339,0.015659
0.333665,0.016311
0.334968,0.017614
0.334968,0.017614
0.336272,0.019895
0.336598,0.021198
0.337249,0.022827
0.336923,0.024131
0.336923,0.024782
0.335946,0.025108
0.336923,0.026412
0.336923,0.026737
0.336923,0.027063
0.338227,0.026737
0.337901,0.029018
0.337575,0.02967
0.338878,0.030973
0.339204,0.032602
0.339204,0.034231
0.340182,0.036186
0.340182,0.038141
0.340182,0.03977
0.339856,0.041725
0.340507,0.043354
0.341811,0.044984
0.341811,0.047916
0.341485,0.051826
0.342462,0.056713
0.342462,0.059646
0.343114,0.062252
0.343114,0.064533
0.344417,0.066814
0.344417,0.070724
0.345395,0.076915
0.346046,0.084408
0.346046,0.087015
0.346372,0.090925
0.346372,0.09288
0.346372,0.095487
0.346698,0.098093
0.346698,0.1007
0.34735,0.102655
0.34735,0.106565
0.348327,0.109171
0.348327,0.112755
0.348653,0.117643
0.348653,0.120901
0.348327,0.123182
0.348979,0.124811
0.350282,0.127092
0.35126,0.138821
0.352237,0.153484
0.352237,0.163258
0.352889,0.168146
0.352889,0.174988
0.354192,0.17955
0.353215,0.183134
0.354518,0.187695
0.354192,0.192257
0.35517,0.196167
0.355821,0.20138
0.354844,0.204638
0.356473,0.208874
0.357125,0.213761
0.356473,0.218649
0.356799,0.221255
0.357125,0.224188
0.356799,0.225491
0.35745,0.226468
0.357776,0.228098
0.357776,0.226794
0.357776,0.228098
0.358428,0.229075
0.358428,0.23494
0.359731,0.242434
0.360057,0.249928
0.361034,0.256444
0.361034,0.262961
0.36136,0.268174
0.361686,0.272084
0.362012,0.275668
0.362338,0.278601
0.363315,0.282836
0.363967,0.289027
0.365922,0.297498
0.366573,0.30597
0.367551,0.315419
0.367877,0.32161
0.368528,0.328778
0.368854,0.333991
0.370158,0.33953
0.369832,0.34344
0.371135,0.348979
0.370158,0.350934
0.370809,0.352889
0.372438,0.355495
0.372764,0.359405
0.37309,0.362012
0.373416,0.364619
0.374393,0.367551
0.375045,0.369832
0.375371,0.371787
0.376674,0.377652
0.377326,0.379606
0.377977,0.383516
0.377977,0.387426
0.379281,0.389381
0.379281,0.392965
0.379932,0.394594
0.380258,0.397853
0.381236,0.400459
0.381561,0.402088
0.383516,0.404369
0.384168,0.405998
0.384494,0.408931
0.384494,0.409582
0.38482,0.411537
0.385797,0.411863
0.386449,0.412841
0.388404,0.415121
0.389707,0.417402
0.389707,0.417728
0.39101,0.419031
0.391988,0.420009
0.393291,0.420986
0.393291,0.420661
0.39492,0.420661
0.395572,0.420335
0.395246,0.420335
0.395246,0.419357
0.397201,0.41838
0.397853,0.416751
0.399156,0.416099
0.39883,0.414796
0.401111,0.412841
0.401763,0.410234
0.40274,0.407627
0.403718,0.405347
0.404043,0.401763
0.405347,0.39883
0.40665,0.395246
0.40665,0.391662
0.407953,0.388078
0.408931,0.383842
0.408605,0.380258
0.41056,0.374067
0.41056,0.368528
0.411537,0.365596
0.411863,0.363641
0.412189,0.362664
0.412515,0.360057
0.413492,0.354192
0.414796,0.34735
0.415121,0.342788
0.415773,0.333991
0.417076,0.326823
0.418054,0.31607
0.419031,0.305644
0.420661,0.299779
0.42229,0.285769
0.422941,0.279578
0.422941,0.269477
0.42457,0.260354
0.425222,0.254489
0.425874,0.243737
0.426525,0.23494
0.427503,0.226794
0.42848,0.218974
0.42848,0.213761
0.429784,0.205941
0.430761,0.199751
0.431087,0.196818
0.430109,0.194863
0.430435,0.192583
0.432064,0.191605
0.43239,0.186066
0.434345,0.178246
0.435323,0.169123
0.434345,0.161629
0.4363,0.15609
0.436952,0.15218
0.437278,0.147944
0.436952,0.141754
0.438581,0.13817
0.438907,0.132305
0.439884,0.126114
0.441188,0.121227
0.441513,0.116991
0.442165,0.113081
0.443142,0.108845
0.442817,0.104936
0.443468,0.102003
0.44412,0.098745
0.445097,0.097442
0.444772,0.094835
0.445097,0.093532
0.445749,0.089622
0.446727,0.086363
0.44803,0.083431
0.448682,0.081802
0.449659,0.080173
0.449985,0.076589
0.449985,0.075937
0.450962,0.074634
0.450962,0.07333
0.451288,0.072353
0.451614,0.071701
0.450962,0.07105
0.452591,0.07105
0.453895,0.069746
0.452591,0.068769
0.452591,0.069421
0.452266,0.069421
0.452266,0.068443
0.452266,0.069421
0.452591,0.069095
0.453243,0.069746
0.453569,0.068117
0.454221,0.069421
0.454546,0.068117
0.455524,0.067466
0.45585,0.068117
0.456175,0.068769
0.456827,0.070724
0.457805,0.071375
0.458782,0.07496
0.459434,0.076263
0.460737,0.084083
0.460737,0.087993
0.461063,0.091251
0.461715,0.094509
0.462692,0.098745
0.463344,0.105913
0.464647,0.111126
0.464647,0.115036
0.464973,0.116991
0.464647,0.120901
0.464973,0.124159
0.465624,0.127743
0.465624,0.130676
0.467254,0.134586
0.466928,0.138821
0.466928,0.144035
0.467579,0.14827
0.468883,0.152832
0.469534,0.157068
0.46986,0.161303
0.471163,0.164887
0.468883,0.171078
0.470186,0.176291
0.470838,0.180201
0.471815,0.184763
0.471163,0.188347
0.472141,0.192908
0.473444,0.197796
0.473444,0.203335
0.474748,0.211806
0.474748,0.218323
0.474422,0.222884
0.475725,0.229075
0.476377,0.234288
0.476703,0.238524
0.477354,0.243411
0.477028,0.24895
0.477028,0.251883
0.476703,0.253186
0.477354,0.254489
0.478657,0.257748
0.479961,0.266871
0.480938,0.281533
0.48159,0.296847
0.483219,0.307925
0.483871,0.31607
0.483545,0.323239
0.484196,0.33171
0.485174,0.340833
0.485826,0.345721
0.486803,0.350934
0.486477,0.35745
0.487455,0.362012
0.487455,0.369832
0.488758,0.379932
0.48941,0.388404
0.490387,0.393291
0.490387,0.400459
0.492016,0.409582
0.493645,0.416425
0.493971,0.423267
0.493971,0.427503
0.494949,0.431087
0.4956,0.4363
0.496252,0.441839
0.4956,0.446401
0.496578,0.449659
0.496904,0.453895
0.497555,0.457479
0.497881,0.461715
0.49951,0.467254
0.499184,0.470838
0.500162,0.473118
0.500162,0.477354
0.500162,0.479635
0.500162,0.482893
0.501139,0.484522
0.500488,0.488106
0.501791,0.49169
0.503094,0.495275
0.503094,0.497555
0.504072,0.500162
0.503746,0.502769
0.505049,0.505049
0.505049,0.506678
0.505049,0.508959
0.506027,0.51124
0.506353,0.514498
0.507656,0.517105
0.507656,0.521015
0.508308,0.525576
0.508959,0.52916
0.508308,0.531441
0.508633,0.530464
0.508308,0.530138
0.509285,0.528835
0.508308,0.530138
0.509937,0.531767
0.510263,0.53307
0.510588,0.535351
0.511566,0.536654
0.511566,0.538935
0.512543,0.540238
0.513195,0.543171
0.514172,0.546429
0.51515,0.548058
0.514824,0.549687
0.514498,0.550991
0.515476,0.551317
0.515802,0.552294
0.516453,0.554249
0.517431,0.556204
0.518408,0.557181
0.519386,0.558159
0.519386,0.560114
0.520037,0.560114
0.520689,0.561417
0.521015,0.562069
0.520363,0.561417
0.521341,0.561743
0.521666,0.561743
0.522318,0.562395
0.522644,0.561417
0.52297,0.561417
0.52297,0.561743
0.524599,0.561417
0.525251,0.560766
0.526228,0.56044
0.526554,0.559788
0.52688,0.558485
0.527857,0.558485
0.528509,0.557507
0.52916,0.55653
0.529812,0.55653
0.530464,0.553597
0.531115,0.551317
0.53079,0.548058
0.532745,0.546429
0.53307,0.543823
0.534699,0.542193
0.535025,0.538609
0.535677,0.534699
0.537306,0.53079
0.536654,0.527531
0.537958,0.525251
0.537632,0.523296
0.538609,0.520363
0.539261,0.513195
0.539261,0.509937
0.540564,0.508959
0.539913,0.507004
0.539587,0.508308
0.539913,0.507982
0.54089,0.505375
0.541868,0.500814
0.542519,0.496904
0.542845,0.493645
0.542845,0.488758
0.543823,0.484522
0.5448,0.480612
0.545126,0.474422
0.546429,0.467905
0.546755,0.462692
0.547407,0.45585
0.547732,0.451614
0.549036,0.446075
0.549036,0.442491
0.550013,0.438255
0.550665,0.43239
0.550991,0.427503
0.551317,0.419683
0.552294,0.414144
0.553597,0.410234
0.55262,0.405021
0.553597,0.400785
0.554249,0.396549
0.554575,0.39264
0.555552,0.387426
0.555878,0.379281
0.556856,0.37309
0.557181,0.365596
0.558159,0.362012
0.558159,0.358428
0.559136,0.352563
0.559788,0.348979
0.560766,0.341485
0.561091,0.334643
0.561743,0.326497
0.563372,0.321284
0.564024,0.31607
0.564024,0.312486
0.56435,0.308251
0.565327,0.304341
0.56435,0.302386
0.56435,0.30206
0.56435,0.30206
0.564024,0.30206
0.564675,0.301408
0.564675,0.30206
0.565979,0.301083
0.56663,0.296195
0.566956,0.29033
0.567934,0.285117
0.568585,0.276971
0.569889,0.271432
0.570214,0.265568
0.57054,0.262635
0.570866,0.26068
0.57054,0.259377
0.571192,0.258725
0.571518,0.256119
0.571518,0.254489
0.572495,0.251557
0.573147,0.248625
0.574124,0.245692
0.574776,0.24276
0.574124,0.241131
0.575428,0.23885
0.576405,0.235266
0.577383,0.233637
0.578686,0.23103
0.579338,0.230053
0.579989,0.229075
0.581618,0.228423
0.58227,0.229075
0.582922,0.228749
0.583573,0.229401
0.583899,0.230378
0.584225,0.232333
0.585202,0.232659
0.586832,0.234288
0.58618,0.236243
0.58618,0.237872
0.587809,0.239176
0.587483,0.240479
0.588135,0.243086
0.589438,0.244389
0.589438,0.247973
0.588787,0.250254
0.591067,0.251231
0.591719,0.254164
0.592045,0.257748
0.592696,0.261332
0.593674,0.265893
0.594651,0.269803
0.594326,0.275342
0.595955,0.281207
0.59628,0.28642
0.598235,0.29424
0.599213,0.300757
0.599213,0.308251
0.600516,0.313138
0.601168,0.320306
0.60182,0.328778
0.603449,0.336272
0.603449,0.343766
0.603774,0.350608
0.604752,0.358428
0.605078,0.366573
0.607033,0.375697
0.607033,0.382213
0.607684,0.388078
0.608988,0.393291
0.609314,0.400785
0.609639,0.408279
0.610617,0.415447
0.611268,0.421638
0.612246,0.429458
0.612246,0.437278
0.614201,0.445749
0.614853,0.452591
0.614527,0.457805
0.614853,0.463344
0.615178,0.467254
0.615504,0.470186
0.615504,0.470186
0.616808,0.477028
0.618111,0.492342
0.61974,0.499836
0.619414,0.507982
0.618762,0.514824
0.621369,0.521992
0.622347,0.527531
0.622021,0.534374
0.623324,0.54089
0.624301,0.546103
0.624301,0.552294
0.625279,0.559462
0.625931,0.565979
0.626908,0.571192
0.627886,0.575428
0.627234,0.580641
0.628211,0.58618
0.628863,0.591719
0.629189,0.598235
0.629841,0.601168
0.630492,0.605729
0.630166,0.60801
0.630492,0.610617
0.631144,0.612572
0.630818,0.612572
0.630492,0.612898
0.630492,0.612246
0.629841,0.612246
0.630818,0.61192
0.630492,0.611594
0.630818,0.611594
0.630492,0.610943
0.631144,0.610291
0.631144,0.611268
0.63147,0.61583
0.632121,0.617459
0.631795,0.618762
0.632121,0.620066
0.633099,0.621695
0.632773,0.623324
0.632773,0.623976
0.632773,0.625279
0.633425,0.626256
0.633425,0.62756
0.634728,0.629189
0.633425,0.630818
0.634402,0.632773
0.63375,0.634728
0.634076,0.634402
0.634402,0.635054
0.634076,0.634076
0.634076,0.63538
0.634402,0.635705
0.634402,0.63538
0.635705,0.638312
0.635705,0.64157
0.637986,0.644177
0.636683,0.645806
0.636357,0.646783
0.636683,0.647435
0.636031,0.647109
0.637009,0.649064
0.637009,0.64939
0.637009,0.651019
0.637986,0.6533
0.638638,0.655581
0.638964,0.657536
0.639615,0.659491
0.639289,0.661446
0.639615,0.663401
0.638638,0.664052
0.639941,0.66503
0.639941,0.664704
0.640267,0.665681
0.640267,0.666985
0.639941,0.66731
0.640593,0.667962
0.640919,0.667962
0.640919,0.670243
0.640593,0.670895
0.640919,0.671546
0.640593,0.671546
0.640593,0.67122
0.640267,0.671546
0.641244,0.670569
0.641244,0.671872
0.641896,0.672524
0.642222,0.674153
0.641244,0.674153
0.64157,0.674479
0.641244,0.67513
0.64157,0.674804
0.64157,0.67513
0.642222,0.676108
0.641896,0.676434
0.642222,0.676759
0.643525,0.67904
0.642874,0.679366
0.643199,0.680018
0.643199,0.680669
0.643525,0.682624
0.643851,0.68295
0.643525,0.683602
0.643525,0.683602
0.646132,0.685231
0.647109,0.692725
0.647761,0.698916
0.647435,0.700871
0.649064,0.703151
0.650042,0.70478
0.651345,0.70869
0.652648,0.710971
0.652974,0.712926
0.652974,0.715533
0.653626,0.715858
0.653952,0.716836
0.654603,0.717488
0.654277,0.717813
0.655255,0.719117
0.654929,0.719117
0.656558,0.719443
0.656558,0.719443
0.656884,0.719768
0.656884,0.72042
0.657536,0.720746
0.658513,0.719117
0.659165,0.719768
0.659165,0.720094
0.659816,0.719768
0.660142,0.719117
0.66112,0.718791
0.663075,0.718791
0.662423,0.717162
0.663401,0.717813
0.663401,0.71651
0.663726,0.716184
0.66503,0.714881
0.665356,0.714229
0.666007,0.712926
